"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3706772";"";"None";"325.37";"0";"3.53";"3d";"CCNc1cc2c(c(NCC)c1C#N)Cc1cc(O)c(O)cc1O2";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL832345";"Concentration of 50% inhibition by compound towards mitogen activated protein kinase -activated protein kinase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142035";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";""
"CHEMBL2017453";"";"None";"395.85";"0";"3.79";"14";"O=C(Nc1ccc(N2CCNCC2=O)cc1)c1ccc(-c2ccc(Cl)cc2)o1";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"12.19";"0.24";"1.03";"6.47";"0";"CHEMBL2019904";"Inhibition of MK2 using Acam peptide as substrate incubated for 30 mins prior to substrate addition measured after 10 mins using 100 uM ATP by DELFIA assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016522";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";""
"CHEMBL3309997";"";"None";"363.38";"0";"2.47";"12a";"OCCCNc1ccc2c(c1)nc(-c1ccc3c(c1)OCO3)n1ncnc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3381086";"Inhibition of MAPKAPK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352169";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL1801286";"";"None";"459.55";"0";"2.58";"16B";"COCCCOc1cncc(-c2cc3c(cn2)CCc2c-3[nH]c3c2C(=O)NCC32CN(C)C2)c1";"IC50";"'<'";"3.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1805885";"Inhibition of human MK2 using biotinyl-AYSRALSRQLSSGVSEIRCOOH as substrate after 45 mins by FRET analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1799987";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
"CHEMBL603694";"";"None";"396.45";"0";"3.78";"14a";"Nc1nn(-c2cccc(-c3cccc(O)c3)c2)cc1-c1ccc2c(c1)CCNC2=O";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"17.01";"0.31";"2.96";"7.24";"0";"CHEMBL1071091";"Inhibition of human MK2 by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1159125";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
"CHEMBL3629149";"";"None";"433.90";"0";"3.16";"7a";"CC(=O)/N=C(\NCc1nc(Cl)cnc1N)Nc1ccc(NC(=O)OC(C)(C)C)cc1";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3630368";"Inhibition of MK2 (unknown origin) by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3627620";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";""
"CHEMBL3629157";"";"None";"475.58";"0";"2.80";"8";"CC(C)(C)OC(=O)Nc1ccc(N/C(=N/S(C)(=O)=O)NCc2nc(C3CC3)cnc2N)cc1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3630368";"Inhibition of MK2 (unknown origin) by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3627620";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";""
"CHEMBL1185204";"";"None";"270.25";"0";"1.23";"Figure 1, R1C1";"N#Cc1c(N)nc2c(c1N)Cc1cc(O)c(O)cc1O2";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"25.48";"0.47";"5.66";"4.98";"0";"CHEMBL2166135";"Inhibition of MAPKAP-K2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163300";"1";"Scientific Literature";"J Med Chem";"2012";"None";""
"CHEMBL2163612";"";"None";"451.58";"0";"2.66";"60";"Cc1c(N[C@H]2CCCNC2)nc2ccnn2c1Nc1ccc(OCCN2CCOCC2)cc1";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"15.05";"0.28";"4.14";"7.72";"0";"CHEMBL2167126";"Inhibition of MAPKAP-K2 using KKLNRTLSVA as substrate and [33P]-gamma-ATP after 30 mins by liquid scintillation counter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163300";"1";"Scientific Literature";"J Med Chem";"2012";"None";""
"CHEMBL2312654";"";"None";"461.40";"1";"5.78";"21";"Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)on1";"IC50";"'='";"18570.0";"nM";"4.73";"";"";"UO_0000065";"10.25";"0.21";"-1.05";"5.98";"0";"CHEMBL2319699";"Inhibition of MAPKAP-K2 (unknown origin) in presence of ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311250";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL2163618";"";"None";"408.51";"0";"3.64";"54";"CCOC(=O)c1ccc(Nc2c(C)c(N[C@H]3CC[C@H](N)CC3)nc3ccnn23)cc1";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"15.07";"0.28";"2.51";"5.78";"0";"CHEMBL2167126";"Inhibition of MAPKAP-K2 using KKLNRTLSVA as substrate and [33P]-gamma-ATP after 30 mins by liquid scintillation counter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163300";"1";"Scientific Literature";"J Med Chem";"2012";"None";""
"CHEMBL2017459";"";"None";"409.92";"0";"4.68";"20";"CCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"16.80";"0.32";"2.21";"14.13";"1";"CHEMBL2019904";"Inhibition of MK2 using Acam peptide as substrate incubated for 30 mins prior to substrate addition measured after 10 mins using 100 uM ATP by DELFIA assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016522";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";""
"CHEMBL2017445";"";"None";"395.89";"0";"4.57";"5";"Cc1cc(Cl)ccc1-c1ccc(C(=O)Nc2ccc(N3CCNCC3)cc2)o1";"IC50";"'='";"5900.0";"nM";"5.23";"";"";"UO_0000065";"13.21";"0.26";"0.66";"9.09";"0";"CHEMBL2019904";"Inhibition of MK2 using Acam peptide as substrate incubated for 30 mins prior to substrate addition measured after 10 mins using 100 uM ATP by DELFIA assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016522";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";""
"CHEMBL226369";"";"None";"357.33";"0";"4.05";"26";"O=C1NCCc2[nH]c(-c3ccnc(-c4ccc(C(F)(F)F)cc4)c3)cc21";"IC50";"'='";"171.0";"nM";"6.77";"";"";"UO_0000065";"18.94";"0.36";"2.72";"11.71";"0";"CHEMBL904788";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143661";"1";"Scientific Literature";"J Med Chem";"2007";"None";""
"CHEMBL2017458";"";"None";"395.89";"0";"4.29";"19";"CN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"15.72";"0.30";"1.93";"12.77";"1";"CHEMBL2019904";"Inhibition of MK2 using Acam peptide as substrate incubated for 30 mins prior to substrate addition measured after 10 mins using 100 uM ATP by DELFIA assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016522";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";""
"CHEMBL2017463";"";"None";"475.98";"0";"4.59";"24";"Cn1ccnc1CN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"14.71";"0.28";"2.41";"10.52";"0";"CHEMBL2019904";"Inhibition of MK2 using Acam peptide as substrate incubated for 30 mins prior to substrate addition measured after 10 mins using 100 uM ATP by DELFIA assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016522";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";""
"CHEMBL1983268";"ENTRECTINIB";"4.0";"560.65";"2";"5.03";"2; entrectinib";"CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3807441";"Inhibition of MAPKAPK2 (unknown origin) in presence of gamma33-ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3804811";"1";"Scientific Literature";"J Med Chem";"2016";"None";""
"CHEMBL2017447";"";"None";"377.44";"0";"3.62";"7";"COc1ccc(-c2ccc(C(=O)Nc3ccc(N4CCNCC4)cc3)o2)cc1";"IC50";"'='";"22000.0";"nM";"4.66";"";"";"UO_0000065";"12.34";"0.23";"1.04";"6.98";"0";"CHEMBL2019904";"Inhibition of MK2 using Acam peptide as substrate incubated for 30 mins prior to substrate addition measured after 10 mins using 100 uM ATP by DELFIA assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016522";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";""
"CHEMBL1938680";"";"None";"381.86";"0";"4.26";"1";"O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"13.88";"0.27";"1.04";"9.22";"1";"CHEMBL2019903";"Inhibition of MK2 using Acam peptide as substrate incubated for 30 mins prior to substrate addition measured after 10 mins using 2 uM ATP by DELFIA assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016522";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"None";""
"CHEMBL4277929";"";"None";"406.44";"0";"3.05";"19";"CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4cccc(F)c4)c(F)c3-2)C1";"IC50";"'<'";"3.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4256508";"Inhibition of human MK2 using hsp27 peptide biotinyl-AYSRALSRQLSSGVSEIRCOOH as substrate after 45 mins by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251742";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";""
"CHEMBL1208887";"";"None";"383.25";"1";"7.09";"1p";"Fc1cc(Cl)ccc1Nc1ccnc2ccc(-c3ccc(Cl)cc3)cc12";"IC50";"'='";"121000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1211491";"Inhibition of MK2 assessed as inhibition of [33P]ATP incorporation in to substrate after 30 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1208789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
"CHEMBL200381";"";"None";"404.84";"1";"5.04";"2p";"N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1";"IC50";"'='";"110000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL860428";"Inhibitory activity against MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141937";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";""
"CHEMBL570865";"";"None";"422.57";"1";"5.14";"6e";"C#Cc1cccc(-c2ccc(CN3CCN(C)CC3)o2)c1Cc1ccc2c(c1C)C=CC2";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1037494";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155984";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";""
"CHEMBL2381602";"";"None";"384.87";"0";"2.83";"8f";"NC(=O)c1cnc(N[C@H]2CC[C@@H](N)CC2)c2nc(-c3ccc(Cl)cc3)cn12";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"14.87";"0.29";"2.89";"5.14";"0";"CHEMBL2383905";"Inhibition of human recombinant MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380230";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";""
"CHEMBL1208827";"";"None";"335.41";"1";"5.83";"1m";"Cc1ccc(-c2ccc3nccc(Nc4ccc(C#N)cc4)c3c2)cc1";"IC50";"'='";"27000.0";"nM";"4.57";"";"";"UO_0000065";"13.62";"0.24";"-1.26";"9.38";"0";"CHEMBL1211491";"Inhibition of MK2 assessed as inhibition of [33P]ATP incorporation in to substrate after 30 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1208789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
"CHEMBL1209010";"";"None";"439.52";"1";"5.31";"2i";"CN1CCN(c2ccc(Nc3ccnc4ccc(-c5cccc([N+](=O)[O-])c5)cc34)cc2)CC1";"IC50";"'='";"9000.0";"nM";"5.05";"";"";"UO_0000065";"11.48";"0.21";"-0.26";"6.77";"0";"CHEMBL1211491";"Inhibition of MK2 assessed as inhibition of [33P]ATP incorporation in to substrate after 30 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1208789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
"CHEMBL1209122";"";"None";"408.55";"1";"5.71";"2r";"Cc1cccc(-c2ccc3nccc(Nc4ccc(N5CCN(C)CC5)cc4)c3c2)c1";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"14.33";"0.26";"0.14";"18.64";"0";"CHEMBL1211491";"Inhibition of MK2 assessed as inhibition of [33P]ATP incorporation in to substrate after 30 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1208789";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
"CHEMBL2163607";"";"None";"356.86";"0";"3.81";"65";"N[C@H]1CC[C@H](Nc2cc(Nc3ccccc3Cl)n3nccc3n2)CC1";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"18.77";"0.37";"2.89";"8.35";"0";"CHEMBL2167126";"Inhibition of MAPKAP-K2 using KKLNRTLSVA as substrate and [33P]-gamma-ATP after 30 mins by liquid scintillation counter";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163300";"1";"Scientific Literature";"J Med Chem";"2012";"None";""
"CHEMBL1801090";"";"None";"402.45";"0";"3.48";"16K";"COCCOc1cncc(-c2cc3c(ccc4c5c([nH]c43)CCCNC5=O)cn2)c1";"IC50";"'='";"8300.0";"nM";"5.08";"";"";"UO_0000065";"12.62";"0.23";"1.60";"5.70";"0";"CHEMBL1805903";"Inhibition of MK2 in human THP-1 cells assessed as inhibition of anisomycin stimulated ser78-hsp27 phosphorylation after 10 mins by FACS analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800003";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307574";""
"CHEMBL199951";"";"None";"263.37";"0";"3.00";"8d";"Cc1n[nH]c2sc(C(=O)NC3CCCCC3)cc12";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL864558";"Inhibitory activity against MK2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148538";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL3902121";"";"None";"512.94";"2";"5.04";"BDBM235961";"Cc1cnc(-c2ccnc(C(C)(C)O)n2)cc1-n1c(C)cc(OCc2ccc(F)cc2F)c(Cl)c1=O";"IC50";"'='";"6.4";"nM";"8.19";"";"411204";"UO_0000065";"15.97";"0.31";"3.15";"9.09";"0";"CHEMBL3888628";"Inhibition Assay: Kinase reactions is carried out in a 384-well plate (Matrical, MP101-1-PP) in 20 mM HEPES pH 7.5, 10 mM MgCl2, 0.0005% Tween-20, 0.01% BSA, 1 mM DTT, and 2% DMSO. The inhibitor concentration is varied between 0.02-30,000 nM, while the Hsp27 peptide substrate and MgATP are held constant at 1 μM and 10 μM, respectively. Activated p38α is added to a final concentration of 20 pM for reactions with nonphosphorylated 1 nM His6-MK2 in the cascade reaction. For the p38α/PRAK cascade, unactivated GST-PRAK is held constant at 1 nM while p38α is added in to a final concentration of 20 pM. Kinase reactions are incubated at room temperature and quenched after 30 minutes by the addition of stop buffer (180 mM HEPES, 30 mM EDTA, and 0.2% Coating Reagent-3). Under these conditions, approximately 20% of the substrate Hsp27 peptide is phosphorylated. Reactions are initiated by the addition of activated p38α except for preincubation experiments, where reactions are initiated by the addition of Hsp27 peptide and MgATP. Preincubation of p38α with inhibitor or p38α with unactivated His6-MK2 or unactivated GST-PRAK and inhibitor are performed at 2X final assay concentrations at room temperature 240 minutes prior to adding ATP and Hsp27 peptide to initiate catalysis.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886785";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL606245";"";"None";"400.53";"0";"4.31";"19";"Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12";"IC50";"'='";"22000.0";"nM";"4.66";"";"";"UO_0000065";"11.63";"0.21";"0.35";"4.97";"0";"CHEMBL1067361";"Inhibition of MK2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153090";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL1801309";"";"None";"375.40";"0";"2.83";"27";"O=C1NCC2(CNC2)c2oc3c(c21)CCc1cnc(-c2cccc(F)c2)cc1-3";"IC50";"'='";"17000.0";"nM";"4.77";"";"";"UO_0000065";"12.71";"0.23";"1.94";"7.10";"0";"CHEMBL1805887";"Inhibition of MK2 mediated anisomycin-stimulated hsp27 phosphorylation in human THP-1 cells by fluorometric analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1799987";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307574";""
"CHEMBL3706777";"";"None";"269.26";"0";"1.83";"2j";"N#Cc1c(N)cc2c(c1N)Cc1c(O)cc(O)cc1O2";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL837481";"Inhibition of TNFalpha expression in U937 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-937";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142035";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308006";""
"CHEMBL396160";"";"None";"412.48";"0";"1.41";"77";"CC1CNC(=O)c2[nH]c3ccc(C(=O)Nc4nc(C(=O)NCCN)cs4)cc3c21";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"18.84";"0.37";"6.36";"5.47";"0";"CHEMBL923957";"Inhibition of MK2 after 30 mins by DELFIA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140661";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL4569508";"";"None";"529.59";"2";"5.28";"1";"O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1";"IC50";"'='";"55000.0";"nM";"4.26";"";"";"UO_0000065";"8.04";"0.16";"-1.02";"5.94";"0";"CHEMBL4479749";"Inhibition of full-length recombinant human His-tagged MAPKAPK2 expressed in Escherichia coli by Z'-LYTE assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4477252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";""
"CHEMBL245473";"";"None";"353.81";"0";"3.92";"62";"CC1CNC(=O)c2[nH]c3ccc(C(=O)Nc4ccc(Cl)cc4)cc3c21";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"16.31";"0.32";"1.85";"7.80";"0";"CHEMBL923957";"Inhibition of MK2 after 30 mins by DELFIA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140661";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
"CHEMBL246910";"";"None";"344.37";"0";"3.14";"54";"CC1CNC(=O)c2[nH]c3ccc(C(=O)Nc4cccc(C#N)c4)cc3c21";"IC50";"'='";"770.0";"nM";"6.11";"";"";"UO_0000065";"17.75";"0.32";"2.97";"6.25";"0";"CHEMBL923957";"Inhibition of MK2 after 30 mins by DELFIA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2208";"MAP kinase-activated protein kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140661";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";""
